publish_date,code_name,summary,label,trend_before
2014-01-10,600577.sh,本日精达股份的相关新闻标题如下：'精达股份1.18亿元参股民生电商',neutral,"0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.016"
2014-01-11,002460.sz,本日赣锋锂业的相关新闻标题如下：'宝盈前脚溢价捧场定增 赣锋锂业高管后脚减持',neutral,"-0.413,-0.502,-0.601,-0.485,1.037,1.481,0.989,0.694,0.526,0.421"
2014-01-11,300014.sz,本日亿纬锂能的相关新闻标题如下：'亿纬锂能投资7000万元增资两子公司',positive,"0.551,0.279,0.159,0.086,0.032,-0.015,-0.062,-0.115,-0.187,-0.298"
2014-01-20,300014.sz,本日亿纬锂能的相关新闻标题如下：'亿纬锂能正筹划重大资产重组事项 20日起停牌',very positive,"-0.015,-0.062,-0.115,-0.187,-0.298,-0.523,0.624,2.63,1.343,0.399"
2014-01-21,002594.sz,本日比亚迪的相关新闻标题如下：'三成汽车上市公司业绩下滑 比亚迪预增619%',neutral,"0.222,0.112,0.037,-0.025,-0.088,-0.165,-0.28,-0.502,-1.237,6.189"
2014-01-22,600577.sh,本日精达股份的相关新闻标题如下：'精达股份拟定增募资10亿减负 实际控制人认购半数',neutral,"0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.015,0.015,0.015"
2014-01-30,600577.sh,本日精达股份的相关新闻标题如下：'精达股份2013年营收约95亿 净利增13%',neutral,"0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.014,0.014,0.014"
2014-01-30,600595.sh,"本日中孚实业的相关新闻标题如下：'中孚实业去年业绩预亏约8亿', '中孚实业预亏约8亿 或为2014年保牌做准备'",neutral,"0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003"
2014-02-08,300014.sz,本日亿纬锂能的相关新闻标题如下：'亿纬锂能：重大资产重组进展',very positive,"-0.015,-0.062,-0.115,-0.187,-0.298,-0.523,0.624,2.63,1.343,0.399"
2014-02-11,002594.sz,"本日比亚迪的相关新闻标题如下：'新能源汽车补贴延续 比亚迪一马当先', '比亚迪预计今年“秦”的销量达2.4万辆'",very positive,"0.995,-0.115,-1.594,5.147,1.238,0.732,0.526,0.309,0.131,0.022"
2014-02-14,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪为伦敦供应零排放出租车队',positive,"5.147,1.238,0.732,0.526,0.309,0.131,0.022,-0.07,-0.173,-0.332"
2014-02-18,002594.sz,本日比亚迪的相关新闻标题如下：'王传福：特斯拉只是富人的玩具 比亚迪不一样',very negative,"0.732,0.526,0.309,0.131,0.022,-0.07,-0.173,-0.332,-0.688,-2.822"
2014-02-19,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪“秦”订单火爆 “542”战略亮出', '特斯拉是富人的“玩具” 王传福称比亚迪不同', '王传福：比亚迪和特斯拉的产品定位不一样', '比亚迪：2014年将是新能源车“拐点年”'",very negative,"0.526,0.309,0.131,0.022,-0.07,-0.173,-0.332,-0.688,-2.822,0.972"
2014-02-20,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪获650台电动大巴订单',positive,"0.309,0.131,0.022,-0.07,-0.173,-0.332,-0.688,-2.822,0.972,-0.263"
2014-02-25,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪拟90亿开展经营租赁和融资租赁业务', '比亚迪计划不超90亿开展经营租赁和融资租赁', '比亚迪拟开展融资租赁业务', '比亚迪拟不超90亿开展经营租赁和融资租赁业务'",very positive,"-0.07,-0.173,-0.332,-0.688,-2.822,0.972,-0.263,-1.381,4.13,0.479"
2014-02-26,600577.sh,"本日精达股份的相关新闻标题如下：'精达股份2013年净利润为1.32亿元 同比增13.95%', '精达股份2013年净利增14% 产品销量增长'",neutral,"0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.012"
2014-02-27,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪E6进北京新能源汽车补贴目录', '比亚迪秦将获上海新能源汽车补贴'",very positive,"-0.332,-0.688,-2.822,0.972,-0.263,-1.381,4.13,0.479,0.103,-0.106"
2014-02-27,600577.sh,本日精达股份的相关新闻标题如下：'精达股份非公开发行股票获证监会审核通过',neutral,"0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.012,0.012"
2014-02-28,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪2013年度实现净利润5.53亿', '比亚迪去年净利增579%', '比亚迪2013年净利大增579% 汽车业务显著增长'",very positive,"-0.688,-2.822,0.972,-0.263,-1.381,4.13,0.479,0.103,-0.106,-0.342"
2014-02-28,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能首季净利预增2-4成 拟10转10', '亿纬锂能一季度预增2至4成 年报拟10转10', '亿纬锂能2013年度净利1.61亿元 同比增长63%'",very positive,"-0.015,-0.062,-0.115,-0.187,-0.298,-0.523,0.624,2.63,1.343,0.399"
2014-02-28,600595.sh,本日中孚实业的相关新闻标题如下：'中孚实业被联合评级列入信用评级观察名单',neutral,"0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002"
2014-03-04,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业称尚未与松下签署大批量供货协议', '赣锋锂业向三星和LG小批量提供氢氧化锂产品'",negative,"0.842,0.103,-0.228,-0.712,-3.925,1.268,0.276,-0.005,-0.228,-0.584"
2014-03-04,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能4.4亿控股麦克韦尔 切入电子烟制造', '亿纬锂能4.39亿收购下游电子烟企业', '亿纬锂能拟购麦克韦尔50%股权做大电子烟 明复牌', '亿纬锂能收购麦克韦尔50.1%股权 明日复牌', '亿纬锂能拟控股电子烟企业麦克韦尔'",very positive,"-0.062,-0.115,-0.187,-0.298,-0.523,0.624,2.63,1.343,0.399,-0.154"
2014-03-04,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能与麦克韦尔强强联手 打通电子烟产业链', '亿纬锂能4.4亿控股电子烟企业麦克韦尔', '亿纬锂能拟4.39亿控股麦克韦尔 涉足电子烟制造'",very positive,"-0.062,-0.115,-0.187,-0.298,-0.523,0.624,2.63,1.343,0.399,-0.154"
2014-03-05,300014.sz,本日亿纬锂能的相关新闻标题如下：'亿纬锂能复牌涨停',very negative,"-0.115,-0.187,-0.298,-0.523,0.624,2.63,1.343,0.399,-0.154,-0.699"
2014-03-08,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业拟出售江苏优派新能源有限公司100%股权',very negative,"-0.712,-3.925,1.268,0.276,-0.005,-0.228,-0.584,-1.481,1.952,0.28"
2014-03-12,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业停牌系筹划发行股份购买资产',very negative,"-3.925,1.268,0.276,-0.005,-0.228,-0.584,-1.481,1.952,0.28,-0.006"
2014-03-12,002594.sz,本日比亚迪的相关新闻标题如下：'京发布二批新能源车目录 比亚迪车型再入围',negative,"-0.106,-0.342,-0.623,-1.305,3.128,0.48,0.137,-0.023,-0.147,-0.318"
2014-03-12,300014.sz,本日亿纬锂能的相关新闻标题如下：'亿纬锂能股价剧烈波动',very negative,"2.63,1.343,0.399,-0.154,-0.699,-2.531,0.793,-0.037,-0.278,-0.355"
2014-03-13,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能一产品通过泰尔认证', '亿纬锂能备电电源系统获泰尔认证', '亿纬锂能产品通过泰尔认证'",negative,"1.343,0.399,-0.154,-0.699,-2.531,0.793,-0.037,-0.278,-0.355,-0.449"
2014-03-15,002594.sz,本日比亚迪的相关新闻标题如下：'土耳其欲打造电动车队 安卡拉首试比亚迪K9',very positive,"-0.623,-1.305,3.128,0.48,0.137,-0.023,-0.147,-0.318,-0.681,-2.802"
2014-03-15,600595.sh,本日中孚实业的相关新闻标题如下：'中孚实业所属电解铝资产设立中孚铝业',neutral,"0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002"
2014-03-17,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业:产能瓶颈即将突破 下游需求拾级而上',very negative,"-3.925,1.268,0.276,-0.005,-0.228,-0.584,-1.481,1.952,0.28,-0.006"
2014-03-18,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪e6在京售价远高竞争对手 未来销量难测',negative,"3.128,0.48,0.137,-0.023,-0.147,-0.318,-0.681,-2.802,1.009,-0.227"
2014-03-19,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业债转股获阿根廷锂-钾卤水矿项目80%权益',very negative,"-3.925,1.268,0.276,-0.005,-0.228,-0.584,-1.481,1.952,0.28,-0.006"
2014-03-20,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业:Mariana矿行权资源拓展破冰',very negative,"-3.925,1.268,0.276,-0.005,-0.228,-0.584,-1.481,1.952,0.28,-0.006"
2014-03-20,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪13年净利润增579% 拟10派0.5元', '比亚迪去年净利大增580% 新能源车业务前景不明', '比亚迪去年营收529亿元', '比亚迪回归A股后首分红 拟10派0.5', '比亚迪盈利能力回升 回归A股后首次分红'",very negative,"0.137,-0.023,-0.147,-0.318,-0.681,-2.802,1.009,-0.227,-1.236,5.504"
2014-03-20,002594.sz,"本日比亚迪的相关新闻标题如下：'图解年报：比亚迪盈利能力回升 回归A股首次分红', '比亚迪预计一季报下滑九成'",very negative,"0.137,-0.023,-0.147,-0.318,-0.681,-2.802,1.009,-0.227,-1.236,5.504"
2014-03-21,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪今年新能源汽车销量目标2万台', '比亚迪13年报点评:业绩符合预期'",very negative,"-0.023,-0.147,-0.318,-0.681,-2.802,1.009,-0.227,-1.236,5.504,0.311"
2014-04-04,600577.sh,"本日精达股份的相关新闻标题如下：'精达股份牵手民生电商', '精达股份与民生电商签署战略合作协议'",neutral,"0.011,0.011,0.011,0.011,0.011,0.01,0.01,0.01,0.01,0.01"
2014-04-14,600577.sh,本日精达股份的相关新闻标题如下：'精达股份非公开发行不超2.68亿股获核准',neutral,"0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01"
2014-04-15,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业拟10转10派1.5 去年净利增长6%',very negative,"-3.925,1.268,0.276,-0.005,-0.228,-0.584,-1.481,1.952,0.28,-0.006"
2014-04-16,002594.sz,"本日比亚迪的相关新闻标题如下：'神州泰岳车载终端获比亚迪戴姆勒采购协议', '神州泰岳与比亚迪戴姆勒签约', '神州泰岳车载终端获比亚迪戴姆勒采购协议', '神州泰岳牵手比亚迪戴姆勒', '神州泰岳获得比亚迪戴姆勒采购协议'",negative,"-0.249,-0.364,-0.626,-1.812,2.404,0.757,0.46,0.335,0.265,0.221"
2014-04-16,002594.sz,本日比亚迪的相关新闻标题如下：'神州泰岳子公司牵手比亚迪戴姆勒',negative,"-0.249,-0.364,-0.626,-1.812,2.404,0.757,0.46,0.335,0.265,0.221"
2014-04-19,600595.sh,"本日中孚实业的相关新闻标题如下：'中孚实业换股求业绩 大股东置出矿权施援手', '中孚实业子公司与控股股东旗下公司股权置换'",neutral,"0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001"
2014-04-21,600595.sh,本日中孚实业的相关新闻标题如下：'中孚实业与大股东置换资产',neutral,"0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001"
2014-04-30,002594.sz,本日比亚迪的相关新闻标题如下：'上市车企高管薪酬榜：比亚迪副总裁484万居首',very negative,"0.191,0.167,0.15,0.136,0.124,0.115,0.107,0.1,0.094,0.089"
2014-05-16,600577.sh,本日精达股份的相关新闻标题如下：'精达股份拟募资10亿“减负” 实际控制人购半数',neutral,"0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009"
2014-05-17,002594.sz,"本日比亚迪的相关新闻标题如下：'战略布局汽车业 比亚迪拟4亿元设汽车金融公司', '比亚迪与西安银行合资设汽车金融公司'",positive,"0.084,0.056,0.008,-0.037,-0.084,-0.142,-0.224,-0.364,-0.691,-2.625"
2014-05-27,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪H股配售首日 巴菲特未接招两市反应迥异', '比亚迪H股折价15%募资42亿港元 巴菲特未参与'",positive,"-0.364,-0.691,-2.625,1.852,0.732,0.361,0.14,0.013,-0.095,-0.225"
2014-05-29,002594.sz,本日比亚迪的相关新闻标题如下：'传上海充电站不兼容特斯拉 将与比亚迪宝马合作',negative,"-2.625,1.852,0.732,0.361,0.14,0.013,-0.095,-0.225,-0.445,-0.816"
2014-05-31,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪完成配售H股 募资42亿港元',negative,"1.852,0.732,0.361,0.14,0.013,-0.095,-0.225,-0.445,-0.816,-3.082"
2014-06-01,002594.sz,本日比亚迪的相关新闻标题如下：'机构对比亚迪评级两极分化 瑞信给37元海通60元',negative,"1.852,0.732,0.361,0.14,0.013,-0.095,-0.225,-0.445,-0.816,-3.082"
2014-06-09,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业拟4亿元收购美拜电子进军下游锂电池领域', '赣锋锂业拟4亿收购锂电池企业', '赣锋锂业拟4亿收购美拜电子', '赣锋锂业拟收购美拜电子', '赣锋锂业拟定增收购美拜电子100%股权'",very negative,"1.268,0.276,-0.005,-0.228,-0.584,-1.481,1.952,0.28,-0.006,-0.158"
2014-06-10,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业全资子公司收到政府补助500万元',negative,"0.276,-0.005,-0.228,-0.584,-1.481,1.952,0.28,-0.006,-0.158,-0.369"
2014-06-25,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪重提储能电站业务', '比亚迪：重提储能电站业务'",positive,"0.39,0.214,0.121,0.058,0.008,-0.038,-0.088,-0.124,-0.145,-0.175"
2014-06-27,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪短期仍坚持高性价比策略',neutral,"0.121,0.058,0.008,-0.038,-0.088,-0.124,-0.145,-0.175,-0.217,-0.284"
2014-06-30,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪8.83亿股限售股周二解禁',neutral,"0.058,0.008,-0.038,-0.088,-0.124,-0.145,-0.175,-0.217,-0.284,-0.407"
2014-07-09,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪售榆林光伏项目 江山控股2亿接盘',negative,"-0.217,-0.284,-0.407,-0.703,-2.42,1.744,0.65,0.403,0.237,0.105"
2014-07-11,002594.sz,本日比亚迪的相关新闻标题如下：'携手比亚迪成立产业投资基金',negative,"-0.407,-0.703,-2.42,1.744,0.65,0.403,0.237,0.105,0.017,-0.06"
2014-07-15,002594.sz,本日比亚迪的相关新闻标题如下：'中信证券营业部大宗交易密集对倒比亚迪',neutral,"-2.42,1.744,0.65,0.403,0.237,0.105,0.017,-0.06,-0.145,-0.264"
2014-07-15,300014.sz,本日亿纬锂能的相关新闻标题如下：'电子烟需求下降 亿纬锂能中期预降',neutral,"0.258,0.17,0.116,0.078,0.048,0.022,-0.001,-0.024,-0.048,-0.075"
2014-07-16,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业遭控股股东家族成员合计减持524万股',negative,"-16.566,-0.059,-1.144,-0.422,-0.542,-0.772,-2.075,1.163,0.183,-0.146"
2014-07-17,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪巴西项目落地 首期投资5.4亿',neutral,"0.65,0.403,0.237,0.105,0.017,-0.06,-0.145,-0.264,-0.474,-1.091"
2014-07-21,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪巴西建厂 将逐步打开南美市场',positive,"0.237,0.105,0.017,-0.06,-0.145,-0.264,-0.474,-1.091,14.083,1.072"
2014-07-25,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪新能源汽车较2013年有10倍的增长',very positive,"-0.145,-0.264,-0.474,-1.091,14.083,1.072,0.584,0.35,0.2,0.117"
2014-07-30,002594.sz,本日比亚迪的相关新闻标题如下：'大宗交易折价出售涨停股 比亚迪解禁抛售近10亿',positive,"-1.091,14.083,1.072,0.584,0.35,0.2,0.117,0.061,0.015,-0.026"
2014-08-05,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪与广汽集团合资设新能源客车公司', '比亚迪联手广汽集团设立新能源客车公司', '比亚迪王传福：新能源车推广应从公共交通入手'",positive,"0.35,0.2,0.117,0.061,0.015,-0.026,-0.069,-0.119,-0.187,-0.293"
2014-08-06,002594.sz,本日比亚迪的相关新闻标题如下：'广汽比亚迪合作新能源车 抢占珠三角公交市场',neutral,"0.2,0.117,0.061,0.015,-0.026,-0.069,-0.119,-0.187,-0.293,-0.503"
2014-08-16,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪签约南美最大光伏项目', '比亚迪正在申报新能源车免购置税'",negative,"-0.187,-0.293,-0.503,-1.013,62.369,0.773,0.317,0.15,0.052,-0.025"
2014-08-19,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业前三季业绩预增至多三成',negative,"-0.291,-0.379,-0.559,-1.151,6.875,0.776,0.382,0.237,0.16,0.11"
2014-08-20,600577.sh,本日精达股份的相关新闻标题如下：'精达股份四股东进行股权质押',neutral,"0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.006"
2014-08-25,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪上半年新能源汽车销量增6倍', '比亚迪上半年净利3.6亿 同比降15.5%'",positive,"0.317,0.15,0.052,-0.025,-0.103,-0.2,-0.356,-0.719,-2.606,1.313"
2014-08-26,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪新能源汽车市场占比37% 电池产能瓶颈待解',positive,"0.15,0.052,-0.025,-0.103,-0.2,-0.356,-0.719,-2.606,1.313,0.433"
2014-08-27,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪与戴姆勒合作开发电动车 拟扭转颓势',positive,"0.052,-0.025,-0.103,-0.2,-0.356,-0.719,-2.606,1.313,0.433,0.209"
2014-08-27,600595.sh,本日中孚实业的相关新闻标题如下：'河南铝业状告中孚实业索赔11亿',neutral,"-0.002,-0.002,-0.002,-0.002,-0.002,-0.003,-0.003,-0.003,-0.003,-0.003"
2014-08-28,300014.sz,本日亿纬锂能的相关新闻标题如下：'亿纬锂能半年度净利5232万元 同比下降10%',neutral,"-0.122,-0.128,-0.135,-0.141,-0.148,-0.153,-0.158,-0.16,-0.157,-0.148"
2014-08-30,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪正在成为一家新能源汽车企业？',positive,"-0.103,-0.2,-0.356,-0.719,-2.606,1.313,0.433,0.209,0.095,0.016"
2014-09-01,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪：收到批复的提示',positive,"-0.2,-0.356,-0.719,-2.606,1.313,0.433,0.209,0.095,0.016,-0.053"
2014-09-02,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业：收到江西证监局警示函及整改情况', '赣锋锂业信披违规等被证监局警示'",neutral,"0.075,0.046,0.022,0.0,-0.021,-0.044,-0.069,-0.098,-0.118,-0.124"
2014-09-03,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业为恶意隐瞒埋单',neutral,"0.046,0.022,0.0,-0.021,-0.044,-0.069,-0.098,-0.118,-0.124,-0.13"
